Sitio,Tipo,Fecha,Transecto,Hora,Clima,Temperatura,Humedad,Personas,Bloque,Veg,Hoja,Notes,sample_date
DG-C,C,11/11/22,2,21:43:00,PN,18.8,96.0,"HJ, DZ",B,same,same,"11 - 6 HJ, 5 DZ",2022-11-11
DG-C,C,11/11/22,2,21:43:00,PN,18.8,96.0,"HJ, DZ",C,same,same,"11 - 6 HJ, 5 DZ",2022-11-11
DG-C,C,11/11/22,2,21:43:00,PN,18.8,96.0,"HJ, DZ",D,same,same,"11 - 6 HJ, 5 DZ",2022-11-11
DG-C,C,11/11/22,3,21:58:00,PN,20.7,90.4,"HJ, DZ",A,same,same,"11 - 8 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,3,21:58:00,PN,20.7,90.4,"HJ, DZ",B,same,same,"11 - 8 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,3,21:58:00,PN,20.7,90.4,"HJ, DZ",C,same,same,"11 - 8 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,3,21:58:00,PN,20.7,90.4,"HJ, DZ",D,same,same,"11 - 8 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,4,22:13:00,PN,18.8,96.1,"HJ, DZ",A,same,same,"8 - 5 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,4,22:13:00,PN,18.8,96.1,"HJ, DZ",B,same,same,"8 - 5 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,4,22:13:00,PN,18.8,96.1,"HJ, DZ",C,same,same,"8 - 5 DZ, 3 HJ",2022-11-11
DG-C,C,11/11/22,4,22:13:00,PN,18.8,96.1,"HJ, DZ",D,same,same,"8 - 5 DZ, 3 HJ",2022-11-11
AZ-N,N,14/11/22,1,20:16:00,CL,22.9,88.7,"HJ, DZ",A,15,20,"5 - 4 DZ, 1 HJ",2022-11-14
AZ-N,N,14/11/22,1,20:16:00,CL,22.9,88.7,"HJ, DZ",B,35,70,"5 - 4 DZ, 1 HJ",2022-11-14
AZ-N,N,14/11/22,1,20:16:00,CL,22.9,88.7,"HJ, DZ",C,10,95,"5 - 4 DZ, 1 HJ",2022-11-14
AZ-N,N,14/11/22,1,20:16:00,CL,22.9,88.7,"HJ, DZ",D,40,80,"5 - 4 DZ, 1 HJ",2022-11-14
AZ-N,N,14/11/22,2,20:35:00,CL,21.9,92.3,"HJ, DZ",A,10,70,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,2,20:35:00,CL,21.9,92.3,"HJ, DZ",B,5,40,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,2,20:35:00,CL,21.9,92.3,"HJ, DZ",C,30,90,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,2,20:35:00,CL,21.9,92.3,"HJ, DZ",D,5,95,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,3,20:52:00,CL,21.6,93.5,"HJ, DZ",A,5,50,"2 - 1 HJ, 1 DZ",2022-11-14
AZ-N,N,14/11/22,3,20:52:00,CL,21.6,93.5,"HJ, DZ",B,5,75,"2 - 1 HJ, 1 DZ",2022-11-14
AZ-N,N,14/11/22,3,20:52:00,CL,21.6,93.5,"HJ, DZ",C,25,90,"2 - 1 HJ, 1 DZ",2022-11-14
AZ-N,N,14/11/22,3,20:52:00,CL,21.6,93.5,"HJ, DZ",D,20,85,"2 - 1 HJ, 1 DZ",2022-11-14
AZ-N,N,14/11/22,4,21:10:00,CL,21.6,93.8,"HJ, DZ",A,0,80,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,4,21:10:00,CL,21.6,93.8,"HJ, DZ",B,5,80,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,4,21:10:00,CL,21.6,93.8,"HJ, DZ",C,0,65,1 - 1 HJ,2022-11-14
AZ-N,N,14/11/22,4,21:10:00,CL,21.6,93.8,"HJ, DZ",D,30,70,1 - 1 HJ,2022-11-14
AZ-C,C,14/11/22,1,21:34:00,CL,22.7,92.6,"HJ, DZ",A,20,5,"7 - 5 DZ, 2 HJ",2022-11-14
AZ-C,C,14/11/22,1,21:34:00,CL,22.7,92.6,"HJ, DZ",B,5,5,"7 - 5 DZ, 2 HJ",2022-11-14
AZ-C,C,14/11/22,1,21:34:00,CL,22.7,92.6,"HJ, DZ",C,25,5,"7 - 5 DZ, 2 HJ",2022-11-14
AZ-C,C,14/11/22,1,21:34:00,CL,22.7,92.6,"HJ, DZ",D,25,10,"7 - 5 DZ, 2 HJ",2022-11-14
AZ-C,C,14/11/22,2,21:50:00,CL,21.3,94.8,"HJ, DZ",A,5,0,1 - 1 HJ,2022-11-14
AZ-C,C,14/11/22,2,21:50:00,CL,21.3,94.8,"HJ, DZ",B,0,5,1 - 1 HJ,2022-11-14
AZ-C,C,14/11/22,2,21:50:00,CL,21.3,94.8,"HJ, DZ",C,10,5,1 - 1 HJ,2022-11-14
AZ-C,C,14/11/22,2,21:50:00,CL,21.3,94.8,"HJ, DZ",D,5,25,1 - 1 HJ,2022-11-14
AZ-C,C,14/11/22,3,22:06:00,CL,21.8,94.9,"HJ, DZ",A,5,15,0,2022-11-14
AZ-C,C,14/11/22,3,22:06:00,CL,21.8,94.9,"HJ, DZ",B,5,10,0,2022-11-14
AZ-C,C,14/11/22,3,22:06:00,CL,21.8,94.9,"HJ, DZ",C,0,15,0,2022-11-14
AZ-C,C,14/11/22,3,22:06:00,CL,21.8,94.9,"HJ, DZ",D,0,25,0,2022-11-14
AZ-C,C,14/11/22,4,22:22:00,CL,21.1,95.7,"HJ, DZ",A,0,5,1 - 1 DZ,2022-11-14
AZ-C,C,14/11/22,4,22:22:00,CL,21.1,95.7,"HJ, DZ",B,0,10,1 - 1 DZ,2022-11-14
AZ-C,C,14/11/22,4,22:22:00,CL,21.1,95.7,"HJ, DZ",C,5,20,1 - 1 DZ,2022-11-14
AZ-C,C,14/11/22,4,22:22:00,CL,21.1,95.7,"HJ, DZ",D,0,20,1 - 1 DZ,2022-11-14
LG-C,C,15/11/22,1,20:10:00,N,22.3,90.7,"HJ, DZ",A,0,85,"3 - 2 DZ, 1 HJ",2022-11-15
LG-C,C,15/11/22,1,20:10:00,N,22.3,90.7,"HJ, DZ",B,0,85,"3 - 2 DZ, 1 HJ",2022-11-15
LG-C,C,15/11/22,1,20:10:00,N,22.3,90.7,"HJ, DZ",C,0,90,"3 - 2 DZ, 1 HJ",2022-11-15
LG-C,C,15/11/22,1,20:10:00,N,22.3,90.7,"HJ, DZ",D,0,85,"3 - 2 DZ, 1 HJ",2022-11-15
LG-C,C,15/11/22,2,20:25:00,N,20.8,95.9,"HJ, DZ",A,0,75,1 - 1 DZ,2022-11-15
LG-C,C,15/11/22,2,20:25:00,N,20.8,95.9,"HJ, DZ",B,0,80,1 - 1 DZ,2022-11-15
LG-C,C,15/11/22,2,20:25:00,N,20.8,95.9,"HJ, DZ",C,0,85,1 - 1 DZ,2022-11-15
LG-C,C,15/11/22,2,20:25:00,N,20.8,95.9,"HJ, DZ",D,0,70,1 - 1 DZ,2022-11-15
LG-C,C,15/11/22,3,20:41:00,N,21.1,94.9,"HJ, DZ",A,0,75,3 - 3 HJ,2022-11-15
LG-C,C,15/11/22,3,20:41:00,N,21.1,94.9,"HJ, DZ",B,0,45,3 - 3 HJ,2022-11-15
LG-C,C,15/11/22,3,20:41:00,N,21.1,94.9,"HJ, DZ",C,0,65,3 - 3 HJ,2022-11-15
LG-C,C,15/11/22,3,20:41:00,N,21.1,94.9,"HJ, DZ",D,0,60,3 - 3 HJ,2022-11-15
LG-C,C,15/11/22,4,20:56:00,N,21,94.3,"HJ, DZ",A,0,80,"4 - 2 HJ, 2 DZ, Anolis fraseri",2022-11-15
LG-C,C,15/11/22,4,20:56:00,N,21,94.3,"HJ, DZ",B,10,70,"4 - 2 HJ, 2 DZ, Anolis fraseri",2022-11-15
LG-C,C,15/11/22,4,20:56:00,N,21,94.3,"HJ, DZ",C,0,40,"4 - 2 HJ, 2 DZ, Anolis fraseri",2022-11-15
LG-C,C,15/11/22,4,20:56:00,N,21,94.3,"HJ, DZ",D,0,40,"4 - 2 HJ, 2 DZ, Anolis fraseri",2022-11-15
LG-N,N,15/11/22,1,21:26:00,N,25.3,83.5,"HJ, DZ",A,0,60,"6 - 4 DZ, 2 HJ, Sibon nebulatus",2022-11-15
LG-N,N,15/11/22,1,21:26:00,N,25.3,83.5,"HJ, DZ",B,0,80,"6 - 4 DZ, 2 HJ, Sibon nebulatus",2022-11-15
LG-N,N,15/11/22,1,21:26:00,N,25.3,83.5,"HJ, DZ",C,0,70,"6 - 4 DZ, 2 HJ, Sibon nebulatus",2022-11-15
LG-N,N,15/11/22,1,21:26:00,N,25.3,83.5,"HJ, DZ",D,5,100,"6 - 4 DZ, 2 HJ, Sibon nebulatus",2022-11-15
LG-N,N,15/11/22,2,21:43:00,N,23.1,87.8,"HJ, DZ",A,0,85,"6 - 3 HJ, 3 DZ",2022-11-15
LG-N,N,15/11/22,2,21:43:00,N,23.1,87.8,"HJ, DZ",B,15,30,"6 - 3 HJ, 3 DZ",2022-11-15
LG-N,N,15/11/22,2,21:43:00,N,23.1,87.8,"HJ, DZ",C,5,35,"6 - 3 HJ, 3 DZ",2022-11-15
LG-N,N,15/11/22,2,21:43:00,N,23.1,87.8,"HJ, DZ",D,0,35,"6 - 3 HJ, 3 DZ",2022-11-15
LG-N,N,15/11/22,3,22:00:00,N,21,94.1,"HJ, DZ",A,0,55,"5 - 3 DZ, 2 HJ, Dasypus novemcinctus (armadillo)",2022-11-15
LG-N,N,15/11/22,3,22:00:00,N,21,94.1,"HJ, DZ",B,0,80,"5 - 3 DZ, 2 HJ, Dasypus novemcinctus (armadillo)",2022-11-15
LG-N,N,15/11/22,3,22:00:00,N,21,94.1,"HJ, DZ",C,0,70,"5 - 3 DZ, 2 HJ, Dasypus novemcinctus (armadillo)",2022-11-15
LG-N,N,15/11/22,3,22:00:00,N,21,94.1,"HJ, DZ",D,0,70,"5 - 3 DZ, 2 HJ, Dasypus novemcinctus (armadillo)",2022-11-15
LG-N,N,15/11/22,4,22:30:00,N,20.4,95.7,"HJ, DZ",A,0,60,"5 - 3 DZ, 2 HJ",2022-11-15
LG-N,N,15/11/22,4,22:30:00,N,20.4,95.7,"HJ, DZ",B,0,70,"5 - 3 DZ, 2 HJ",2022-11-15
LG-N,N,15/11/22,4,22:30:00,N,20.4,95.7,"HJ, DZ",C,0,50,"5 - 3 DZ, 2 HJ",2022-11-15
LG-N,N,15/11/22,4,22:30:00,N,20.4,95.7,"HJ, DZ",D,0,15,"5 - 3 DZ, 2 HJ",2022-11-15
AZ-C,C,16/11/22,1,20:10:00,LL,23.7,84.6,"HJ, DZ",A,same,same,"7 - 5 DZ, 2 HJ",2022-11-16
AZ-C,C,16/11/22,1,20:10:00,LL,23.7,84.6,"HJ, DZ",B,same,same,"7 - 5 DZ, 2 HJ",2022-11-16
AZ-C,C,16/11/22,1,20:10:00,LL,23.7,84.6,"HJ, DZ",C,same,same,"7 - 5 DZ, 2 HJ",2022-11-16
AZ-C,C,16/11/22,1,20:10:00,LL,23.7,84.6,"HJ, DZ",D,same,same,"7 - 5 DZ, 2 HJ",2022-11-16
AZ-C,C,16/11/22,2,20:28:00,N,21.5,93.6,"HJ, DZ",A,same,same,0,2022-11-16
AZ-C,C,16/11/22,2,20:28:00,N,21.5,93.6,"HJ, DZ",B,same,same,0,2022-11-16
AZ-C,C,16/11/22,2,20:28:00,N,21.5,93.6,"HJ, DZ",C,same,same,0,2022-11-16
AZ-C,C,16/11/22,2,20:28:00,N,21.5,93.6,"HJ, DZ",D,same,same,0,2022-11-16
AZ-C,C,16/11/22,3,20:43:00,LL,20.5,96.3,"HJ, DZ",A,same,same,1 - 1 DZ,2022-11-16
AZ-C,C,16/11/22,3,20:43:00,LL,20.5,96.3,"HJ, DZ",B,same,same,1 - 1 DZ,2022-11-16
AZ-C,C,16/11/22,3,20:43:00,LL,20.5,96.3,"HJ, DZ",C,same,same,1 - 1 DZ,2022-11-16
AZ-C,C,16/11/22,3,20:43:00,LL,20.5,96.3,"HJ, DZ",D,same,same,1 - 1 DZ,2022-11-16
AZ-C,C,16/11/22,4,20:57:00,N,19.7,96.8,"HJ, DZ",A,same,same,1 - 1 HJ,2022-11-16
AZ-C,C,16/11/22,4,20:57:00,N,19.7,96.8,"HJ, DZ",B,same,same,1 - 1 HJ,2022-11-16
AZ-C,C,16/11/22,4,20:57:00,N,19.7,96.8,"HJ, DZ",C,same,same,1 - 1 HJ,2022-11-16
AZ-C,C,16/11/22,4,20:57:00,N,19.7,96.8,"HJ, DZ",D,same,same,1 - 1 HJ,2022-11-16
AZ-N,N,16/11/22,1,21:15:00,LL,21.8,98.5,"HJ, DZ",A,same,same,"7 - 4 HJ, 3 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,1,21:15:00,LL,21.8,98.5,"HJ, DZ",B,same,same,"7 - 4 HJ, 3 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,1,21:15:00,LL,21.8,98.5,"HJ, DZ",C,same,same,"7 - 4 HJ, 3 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,1,21:15:00,LL,21.8,98.5,"HJ, DZ",D,same,same,"7 - 4 HJ, 3 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,2,21:32:00,LL,19.9,99.9,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ",2022-11-16
AZ-N,N,16/11/22,2,21:32:00,LL,19.9,99.9,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ",2022-11-16
AZ-N,N,16/11/22,2,21:32:00,LL,19.9,99.9,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ",2022-11-16
AZ-N,N,16/11/22,2,21:32:00,LL,19.9,99.9,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ",2022-11-16
AZ-N,N,16/11/22,3,21:49:00,LL,21.3,99.9,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,3,21:49:00,LL,21.3,99.9,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,3,21:49:00,LL,21.3,99.9,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,3,21:49:00,LL,21.3,99.9,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ, Dipsas andiana",2022-11-16
AZ-N,N,16/11/22,4,22:03:00,LL,19.9,99.9,"HJ, DZ",A,same,same,1 - 1 DZ,2022-11-16
AZ-N,N,16/11/22,4,22:03:00,LL,19.9,99.9,"HJ, DZ",B,same,same,1 - 1 DZ,2022-11-16
AZ-N,N,16/11/22,4,22:03:00,LL,19.9,99.9,"HJ, DZ",C,same,same,1 - 1 DZ,2022-11-16
AZ-N,N,16/11/22,4,22:03:00,LL,19.9,99.9,"HJ, DZ",D,same,same,1 - 1 DZ,2022-11-16
LG-N,N,17/11/22,1,20:05:00,N,20,94.1,"HJ, DZ",A,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,1,20:05:00,N,20,94.1,"HJ, DZ",B,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,1,20:05:00,N,20,94.1,"HJ, DZ",C,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,1,20:05:00,N,20,94.1,"HJ, DZ",D,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,2,20:10:00,N,19.7,96.0,"HJ, DZ",A,same,same,"5 - 3 DZ, 2 HJ",2022-11-17
LG-N,N,17/11/22,2,20:10:00,N,19.7,96.0,"HJ, DZ",B,same,same,"5 - 3 DZ, 2 HJ",2022-11-17
LG-N,N,17/11/22,2,20:10:00,N,19.7,96.0,"HJ, DZ",C,same,same,"5 - 3 DZ, 2 HJ",2022-11-17
LG-N,N,17/11/22,2,20:10:00,N,19.7,96.0,"HJ, DZ",D,same,same,"5 - 3 DZ, 2 HJ",2022-11-17
LG-N,N,17/11/22,3,20:34:00,N,19.7,96.8,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ, Anolis lyra",2022-11-17
LG-N,N,17/11/22,3,20:34:00,N,19.7,96.8,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ, Anolis lyra",2022-11-17
LG-N,N,17/11/22,3,20:34:00,N,19.7,96.8,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ, Anolis lyra",2022-11-17
LG-N,N,17/11/22,3,20:34:00,N,19.7,96.8,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ, Anolis lyra",2022-11-17
LG-N,N,17/11/22,4,20:49:00,N,19.5,96.9,"HJ, DZ",A,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,4,20:49:00,N,19.5,96.9,"HJ, DZ",B,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,4,20:49:00,N,19.5,96.9,"HJ, DZ",C,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-N,N,17/11/22,4,20:49:00,N,19.5,96.9,"HJ, DZ",D,same,same,"5 - 4 DZ, 1 HJ",2022-11-17
LG-C,C,17/11/22,1,21:14:00,PN,21.4,90.0,"HJ, DZ",A,same,same,2 - 2 DZ,2022-11-17
LG-C,C,17/11/22,1,21:14:00,PN,21.4,90.0,"HJ, DZ",B,same,same,2 - 2 DZ,2022-11-17
LG-C,C,17/11/22,1,21:14:00,PN,21.4,90.0,"HJ, DZ",C,same,same,2 - 2 DZ,2022-11-17
LG-C,C,17/11/22,1,21:14:00,PN,21.4,90.0,"HJ, DZ",D,same,same,2 - 2 DZ,2022-11-17
LG-C,C,17/11/22,2,21:28:00,PN,19,97.0,"HJ, DZ",A,same,same,0 - Anolis peraccae,2022-11-17
LG-C,C,17/11/22,2,21:28:00,PN,19,97.0,"HJ, DZ",B,same,same,0 - Anolis peraccae,2022-11-17
LG-C,C,17/11/22,2,21:28:00,PN,19,97.0,"HJ, DZ",C,same,same,0 - Anolis peraccae,2022-11-17
LG-C,C,17/11/22,2,21:28:00,PN,19,97.0,"HJ, DZ",D,same,same,0 - Anolis peraccae,2022-11-17
LG-C,C,17/11/22,3,21:41:00,PN,19.2,97.9,"HJ, DZ",A,same,same,2 - 2 HJ,2022-11-17
LG-C,C,17/11/22,3,21:41:00,PN,19.2,97.9,"HJ, DZ",B,same,same,2 - 2 HJ,2022-11-17
LG-C,C,17/11/22,3,21:41:00,PN,19.2,97.9,"HJ, DZ",C,same,same,2 - 2 HJ,2022-11-17
LG-C,C,17/11/22,3,21:41:00,PN,19.2,97.9,"HJ, DZ",D,same,same,2 - 2 HJ,2022-11-17
LG-C,C,17/11/22,4,21:57:00,PN,19,97.7,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ",2022-11-17
LG-C,C,17/11/22,4,21:57:00,PN,19,97.7,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ",2022-11-17
LG-C,C,17/11/22,4,21:57:00,PN,19,97.7,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ",2022-11-17
LG-C,C,17/11/22,4,21:57:00,PN,19,97.7,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ",2022-11-17
AZ-N,N,18/11/22,1,20:14:00,CL,22.1,96.0,"HJ, DZ",A,same,same,"6 - 3 HJ, 3 DZ",2022-11-18
AZ-N,N,18/11/22,1,20:14:00,CL,22.1,96.0,"HJ, DZ",B,same,same,"6 - 3 HJ, 3 DZ",2022-11-18
AZ-N,N,18/11/22,1,20:14:00,CL,22.1,96.0,"HJ, DZ",C,same,same,"6 - 3 HJ, 3 DZ",2022-11-18
AZ-N,N,18/11/22,1,20:14:00,CL,22.1,96.0,"HJ, DZ",D,same,same,"6 - 3 HJ, 3 DZ",2022-11-18
AZ-N,N,18/11/22,2,20:30:00,CL,22.1,95.4,"HJ, DZ",A,same,same,3 - 3 DZ,2022-11-18
AZ-N,N,18/11/22,2,20:30:00,CL,22.1,95.4,"HJ, DZ",B,same,same,3 - 3 DZ,2022-11-18
AZ-N,N,18/11/22,2,20:30:00,CL,22.1,95.4,"HJ, DZ",C,same,same,3 - 3 DZ,2022-11-18
AZ-N,N,18/11/22,2,20:30:00,CL,22.1,95.4,"HJ, DZ",D,same,same,3 - 3 DZ,2022-11-18
AZ-N,N,18/11/22,3,20:44:00,CL,22,95.9,"HJ, DZ",A,same,same,"4 - 3 DZ, 1 HJ",2022-11-18
AZ-N,N,18/11/22,3,20:44:00,CL,22,95.9,"HJ, DZ",B,same,same,"4 - 3 DZ, 1 HJ",2022-11-18
AZ-N,N,18/11/22,3,20:44:00,CL,22,95.9,"HJ, DZ",C,same,same,"4 - 3 DZ, 1 HJ",2022-11-18
AZ-N,N,18/11/22,3,20:44:00,CL,22,95.9,"HJ, DZ",D,same,same,"4 - 3 DZ, 1 HJ",2022-11-18
AZ-N,N,18/11/22,4,20:58:00,CL,22.6,93.4,"HJ, DZ",A,same,same,"0, Alopglossus festae",2022-11-18
AZ-N,N,18/11/22,4,20:58:00,CL,22.6,93.4,"HJ, DZ",B,same,same,"0, Alopglossus festae",2022-11-18
AZ-N,N,18/11/22,4,20:58:00,CL,22.6,93.4,"HJ, DZ",C,same,same,"0, Alopglossus festae",2022-11-18
AZ-N,N,18/11/22,4,20:58:00,CL,22.6,93.4,"HJ, DZ",D,same,same,"0, Alopglossus festae",2022-11-18
AZ-C,C,18/11/22,1,21:17:00,CL,22.6,92.2,"HJ, DZ",A,same,same,"4 - 3 HJ, 1 DZ",2022-11-18
AZ-C,C,18/11/22,1,21:17:00,CL,22.6,92.2,"HJ, DZ",B,same,same,"4 - 3 HJ, 1 DZ",2022-11-18
AZ-C,C,18/11/22,1,21:17:00,CL,22.6,92.2,"HJ, DZ",C,same,same,"4 - 3 HJ, 1 DZ",2022-11-18
AZ-C,C,18/11/22,1,21:17:00,CL,22.6,92.2,"HJ, DZ",D,same,same,"4 - 3 HJ, 1 DZ",2022-11-18
AZ-C,C,18/11/22,2,21:33:00,CL,21.3,96.4,"HJ, DZ",A,same,same,"0, como siempre!",2022-11-18
AZ-C,C,18/11/22,2,21:33:00,CL,21.3,96.4,"HJ, DZ",B,same,same,"0, como siempre!",2022-11-18
AZ-C,C,18/11/22,2,21:33:00,CL,21.3,96.4,"HJ, DZ",C,same,same,"0, como siempre!",2022-11-18
AZ-C,C,18/11/22,2,21:33:00,CL,21.3,96.4,"HJ, DZ",D,same,same,"0, como siempre!",2022-11-18
AZ-C,C,18/11/22,3,21:48:00,CL,20.7,97.8,"HJ, DZ",A,same,same,"3 - 2 DZ, 1 HJ",2022-11-18
AZ-C,C,18/11/22,3,21:48:00,CL,20.7,97.8,"HJ, DZ",B,same,same,"3 - 2 DZ, 1 HJ",2022-11-18
AZ-C,C,18/11/22,3,21:48:00,CL,20.7,97.8,"HJ, DZ",C,same,same,"3 - 2 DZ, 1 HJ",2022-11-18
AZ-C,C,18/11/22,3,21:48:00,CL,20.7,97.8,"HJ, DZ",D,same,same,"3 - 2 DZ, 1 HJ",2022-11-18
AZ-C,C,18/11/22,4,22:01:00,CL,20.2,97.9,"HJ, DZ",A,same,same,0,2022-11-18
AZ-C,C,18/11/22,4,22:01:00,CL,20.2,97.9,"HJ, DZ",B,same,same,0,2022-11-18
AZ-C,C,18/11/22,4,22:01:00,CL,20.2,97.9,"HJ, DZ",C,same,same,0,2022-11-18
AZ-C,C,18/11/22,4,22:01:00,CL,20.2,97.9,"HJ, DZ",D,same,same,0,2022-11-18
LG-C,C,19/11/22,1,20:12:00,PN,20.5,94.1,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ",2022-11-19
LG-C,C,19/11/22,1,20:12:00,PN,20.5,94.1,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ",2022-11-19
LG-C,C,19/11/22,1,20:12:00,PN,20.5,94.1,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ",2022-11-19
LG-C,C,19/11/22,1,20:12:00,PN,20.5,94.1,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ",2022-11-19
LG-C,C,19/11/22,2,20:28:00,PN,20.2,95.9,"HJ, DZ",A,same,same,"2 - 1 HJ, 1 DZ, Alopglossus festae",2022-11-19
LG-C,C,19/11/22,2,20:28:00,PN,20.2,95.9,"HJ, DZ",B,same,same,"2 - 1 HJ, 1 DZ, Alopglossus festae",2022-11-19
LG-C,C,19/11/22,2,20:28:00,PN,20.2,95.9,"HJ, DZ",C,same,same,"2 - 1 HJ, 1 DZ, Alopglossus festae",2022-11-19
LG-C,C,19/11/22,2,20:28:00,PN,20.2,95.9,"HJ, DZ",D,same,same,"2 - 1 HJ, 1 DZ, Alopglossus festae",2022-11-19
LG-C,C,19/11/22,3,20:41:00,PN,19.8,96.8,"HJ, DZ",A,same,same,"4 - 2 HJ, 2 DZ",2022-11-19
LG-C,C,19/11/22,3,20:41:00,PN,19.8,96.8,"HJ, DZ",B,same,same,"4 - 2 HJ, 2 DZ",2022-11-19
LG-C,C,19/11/22,3,20:41:00,PN,19.8,96.8,"HJ, DZ",C,same,same,"4 - 2 HJ, 2 DZ",2022-11-19
LG-C,C,19/11/22,3,20:41:00,PN,19.8,96.8,"HJ, DZ",D,same,same,"4 - 2 HJ, 2 DZ",2022-11-19
LG-C,C,19/11/22,4,20:56:00,PN,19.9,96.8,"HJ, DZ",A,same,same,"5 - 3 HJ, 2 DZ, Alopglossus festae, Anolis maculiventris",2022-11-19
LG-C,C,19/11/22,4,20:56:00,PN,19.9,96.8,"HJ, DZ",B,same,same,"5 - 3 HJ, 2 DZ, Alopglossus festae, Anolis maculiventris",2022-11-19
LG-C,C,19/11/22,4,20:56:00,PN,19.9,96.8,"HJ, DZ",C,same,same,"5 - 3 HJ, 2 DZ, Alopglossus festae, Anolis maculiventris",2022-11-19
LG-C,C,19/11/22,4,20:56:00,PN,19.9,96.8,"HJ, DZ",D,same,same,"5 - 3 HJ, 2 DZ, Alopglossus festae, Anolis maculiventris",2022-11-19
LG-N,N,19/11/22,1,21:24:00,PN,22.2,91.2,"HJ, DZ",A,same,same,"9 - 6 DZ, 3 HJ",2022-11-19
LG-N,N,19/11/22,1,21:24:00,PN,22.2,91.2,"HJ, DZ",B,same,same,"9 - 6 DZ, 3 HJ",2022-11-19
LG-N,N,19/11/22,1,21:24:00,PN,22.2,91.2,"HJ, DZ",C,same,same,"9 - 6 DZ, 3 HJ",2022-11-19
LG-N,N,19/11/22,1,21:24:00,PN,22.2,91.2,"HJ, DZ",D,same,same,"9 - 6 DZ, 3 HJ",2022-11-19
LG-N,N,19/11/22,2,21:38:00,PN,20.5,94.8,"HJ, DZ",A,same,same,"4 - 3 DZ, 1 HJ",2022-11-19
LG-N,N,19/11/22,2,21:38:00,PN,20.5,94.8,"HJ, DZ",B,same,same,"4 - 3 DZ, 1 HJ",2022-11-19
LG-N,N,19/11/22,2,21:38:00,PN,20.5,94.8,"HJ, DZ",C,same,same,"4 - 3 DZ, 1 HJ",2022-11-19
LG-N,N,19/11/22,2,21:38:00,PN,20.5,94.8,"HJ, DZ",D,same,same,"4 - 3 DZ, 1 HJ",2022-11-19
LG-N,N,19/11/22,3,21:53:00,PN,20.3,95.1,"HJ, DZ",A,same,same,"8 - 6 HJ, 2 DZ",2022-11-19
LG-N,N,19/11/22,3,21:53:00,PN,20.3,95.1,"HJ, DZ",B,same,same,"8 - 6 HJ, 2 DZ",2022-11-19
